groupId	movieId	rating
4005	850	4
4005	1903	3
4005	956	4
4005	3611	3
4005	3549	4
4005	2169	2
4005	359	3
4005	3713	4
4005	2196	2
4005	1526	2
4005	2481	4
4005	2388	3
4006	2594	4
4006	3323	4
4006	2100	3
4006	2589	3
4006	2151	3
4006	2397	4
4006	2579	4
4006	495	4
4006	3550	3
4006	1747	4
4006	2363	3
4006	3203	4
4006	3870	4
4006	1233	4
4006	2299	3
4007	3469	4
4007	2205	4
4007	3799	2
4007	2038	3
4007	3119	3
4007	495	4
4007	720	4
4007	18	3
4007	2071	4
4007	1172	4
4007	2534	3
4007	1780	4
4007	1305	4
4007	2217	4
4007	2278	4
4008	888	2
4008	1600	3
4008	3545	4
4008	2098	3
4008	1174	4
4008	3330	4
4008	3551	4
4008	1230	4
4008	523	4
4008	534	4
4008	1715	3
4008	3621	3
4008	3710	2
4008	2562	4
4008	2815	2
4009	2063	3
4009	1483	3
4009	970	4
4009	808	3
4009	3872	4
4009	339	4
4009	2806	3
4009	277	3
4009	3795	4
4009	2499	4
4009	1019	4
4009	23	3
4009	736	3
4009	858	5
4009	2525	2
4010	860	4
4010	1442	3
4010	1107	3
4010	695	3
4010	2873	3
4010	803	4
4010	647	4
4010	64	2
4010	681	4
4010	3115	3
4010	706	4
4010	3508	4
4010	3185	3
4010	3952	4
4010	3777	3
4011	3450	4
4011	771	4
4011	1044	4
4011	1011	3
4011	3528	3
4011	2664	4
4011	2546	3
4011	2709	3
4011	3834	3
4011	2743	4
4011	1050	4
4011	2202	4
4011	927	4
4011	1224	4
4011	2920	4
4012	1204	4
4012	2279	3
4012	1938	4
4012	3904	4
4012	1520	3
4012	3048	3
4012	1068	4
4012	2966	4
4012	1654	4
4012	3477	3
4012	334	4
4012	3253	4
4012	1138	4
4012	1726	3
4012	1449	4
4013	3271	4
4013	1652	4
4013	3552	4
4013	1845	4
4013	2022	4
4013	1464	3
4013	2567	3
4013	3350	4
4013	2363	3
4013	1713	3
4013	1316	4
4013	2959	4
4013	3219	3
4013	375	4
4013	1633	4
4014	1171	4
4014	2814	3
4014	2815	3
4014	3360	4
4014	2549	2
4014	3719	3
4014	3219	3
4014	3540	3
4014	2114	4
4014	3733	4
4014	236	3
4014	405	2
4014	994	4
4014	1653	4
4014	1258	4
4015	1228	4
4015	478	3
4015	379	3
4015	1475	3
4015	1968	4
4015	2605	3
4015	3066	4
4015	3265	4
4015	354	3
4015	1509	4
4015	3056	4
4015	3565	3
4015	1962	4
4015	3796	3
4015	3387	3
4016	2764	4
4016	1105	2
4016	3743	3
4016	3740	4
4016	499	3
4016	2446	3
4016	1821	3
4016	3443	3
4016	3549	4
4016	275	3
4016	2945	3
4016	892	4
4016	126	2
4016	2613	3
4016	1315	4
4017	3777	3
4017	2348	4
4017	1379	3
4017	3847	3
4017	1680	4
4017	2782	3
4017	3397	4
4017	2740	3
4017	71	2
4017	1085	4
4017	3089	4
4017	2590	3
4017	1609	3
4017	2406	4
4017	2987	4
4018	1825	3
4018	831	4
4018	2403	4
4018	3848	3
4018	2159	4
4018	184	3
4018	2376	3
4018	469	3
4018	940	4
4018	3003	3
4018	2800	3
4018	3408	4
4018	2116	3
4018	2063	3
4018	1779	3
4019	2627	4
4019	2784	3
4019	1063	3
4019	3379	4
4019	1307	4
4019	900	4
4019	2528	3
4019	1815	3
4019	1009	3
4019	3654	4
4019	958	3
4019	1188	4
4019	3922	2
4019	2855	2
4019	975	3
4020	1101	3
4020	2997	4
4020	1943	4
4020	2691	3
4020	1445	2
4020	348	4
4020	2605	3
4020	583	4
4020	3469	4
4020	2615	3
4020	509	4
4020	3722	3
4020	344	3
4020	618	3
4020	3579	3
4021	926	4
4021	1821	3
4021	13	3
4021	2937	4
4021	985	4
4021	1388	2
4021	2725	4
4021	313	3
4021	375	3
4021	1749	3
4021	1673	4
4021	3746	4
4021	428	4
4021	3105	4
4021	1021	2
4022	2518	4
4022	2095	3
4022	1876	3
4022	3456	4
4022	1543	4
4022	3623	3
4022	1440	3
4022	2342	4
4022	2562	4
4022	492	4
4022	2307	3
4022	3114	4
4022	3099	3
4022	1036	4
4022	2924	4
4023	119	3
4023	304	3
4023	3548	4
4023	201	3
4023	3588	3
4023	1357	4
4023	1426	3
4023	751	4
4023	229	4
4023	2416	3
4023	66	2
4023	1777	3
4023	735	3
4023	30	4
4023	1176	4
4024	1581	3
4024	820	4
4024	1915	4
4024	1423	4
4024	201	3
4024	2381	2
4024	2210	4
4024	249	4
4024	409	3
4024	1880	4
4024	2811	3
4024	2434	4
4024	1413	3
4024	1472	3
4024	348	4
4025	3941	2
4025	495	4
4025	712	4
4025	842	3
4025	3713	4
4025	2961	3
4025	1433	2
4025	2156	4
4025	170	3
4025	2253	3
4025	1056	4
4025	94	4
4025	862	4
4025	2122	2
4025	3050	3
4026	2064	4
4026	2454	3
4026	2803	3
4026	2206	4
4026	2483	3
4026	2491	2
4026	2881	2
4026	189	3
4026	3173	3
4026	3048	2
4026	2622	3
4026	1031	3
4026	887	3
4026	1036	4
4026	1220	4
4027	3487	4
4027	2174	4
4027	2254	4
4027	1883	3
4027	2968	4
4027	2562	4
4027	2256	2
4027	448	4
4027	3224	4
4027	55	3
4027	1258	4
4027	26	4
4027	440	4
4027	421	3
4027	3077	4
4028	3087	4
4028	2682	4
4028	2931	4
4028	784	3
4028	2898	3
4028	3202	4
4028	281	4
4028	927	4
4028	1686	3
4028	658	4
4028	1404	4
4028	1394	4
4028	2661	4
4028	383	3
4028	3764	3
4029	755	4
4029	1587	3
4029	1992	2
4029	1304	4
4029	2989	4
4029	2569	4
4029	3665	2
4029	3624	4
4029	1256	4
4029	3079	4
4029	2446	3
4029	2390	4
4029	1830	3
4029	2051	3
4029	3910	4
4030	1194	3
4030	613	4
4030	1026	3
4030	2748	2
4030	562	4
4030	2590	3
4030	1746	3
4030	1479	3
4030	1579	3
4030	509	4
4030	3364	4
4030	1343	4
4030	1441	3
4030	2100	3
4030	519	2
4031	3500	3
4031	2023	3
4031	369	4
4031	1199	4
4031	2760	4
4031	2279	3
4031	1805	3
4031	2916	4
4031	3293	4
4031	3462	4
4031	2707	3
4031	2201	4
4031	111	4
4031	248	3
4031	1657	4
4032	1508	4
4032	1404	3
4032	1410	3
4032	1511	4
4032	3934	3
4032	3757	3
4032	969	4
4032	1739	1
4032	2440	4
4032	3859	4
4032	3538	4
4032	2606	3
4032	3812	4
4032	1365	4
4032	940	4
4033	3346	3
4033	1381	2
4033	2456	2
4033	3612	4
4033	3461	4
4033	4	3
4033	1780	4
4033	2882	3
4033	3376	3
4033	3416	4
4033	1165	4
4033	2526	2
4033	3922	3
4033	2406	4
4033	3280	3
4034	2075	4
4034	1953	4
4034	338	3
4034	2205	3
4034	424	3
4034	3068	4
4034	85	4
4034	2611	4
4034	60	3
4034	1845	4
4034	1989	2
4034	1871	4
4034	3913	4
4034	1856	3
4034	2466	4
4035	56	2
4035	1979	2
4035	3569	4
4035	2272	3
4035	277	3
4035	107	3
4035	2964	4
4035	3741	4
4035	865	3
4035	3232	4
4035	14	4
4035	3205	2
4035	1863	2
4035	1810	4
4035	1565	3
4036	659	4
4036	1483	4
4036	2664	4
4036	2956	4
4036	1733	4
4036	1100	4
4036	441	4
4036	460	3
4036	2049	4
4036	3704	4
4036	3292	4
4036	3670	4
4036	950	4
4036	3836	4
4036	2255	3
4037	1500	4
4037	506	4
4037	3268	2
4037	2247	3
4037	2501	4
4037	1788	4
4037	3896	3
4037	2004	3
4037	2785	3
4037	3892	3
4037	1199	4
4037	3480	4
4037	2167	3
4037	3530	3
4037	2579	4
4038	3641	3
4038	2974	2
4038	1059	3
4038	2407	3
4038	2844	3
4038	2284	4
4038	2457	3
4038	947	4
4038	1815	3
4038	3260	4
4038	2127	3
4038	2577	3
4038	1844	4
4038	470	2
4038	301	3
4039	390	4
4039	3220	4
4039	184	3
4039	2064	4
4039	3670	4
4039	718	4
4039	1393	4
4039	1032	4
4039	2079	3
4039	457	4
4039	710	2
4039	2523	3
4039	290	4
4039	3296	4
4039	3763	4
4040	316	3
4040	868	3
4040	154	4
4040	3738	3
4040	2342	4
4040	2926	3
4040	2300	4
4040	1502	3
4040	3515	3
4040	3603	3
4040	1032	4
4040	3329	4
4040	3209	3
4040	396	4
4040	445	3
4041	2971	4
4041	3274	3
4041	1227	4
4041	1038	4
4041	13	3
4041	3662	2
4041	3739	4
4041	357	4
4041	887	4
4041	1649	4
4041	3710	2
4041	2806	3
4041	2895	3
4041	2719	2
4041	2109	4
4042	384	3
4042	3066	3
4042	872	3
4042	954	4
4042	789	3
4042	1601	3
4042	3826	2
4042	3318	3
4042	2912	4
4042	1558	3
4042	2701	2
4042	2295	4
4042	2240	3
4042	2829	3
4042	665	4
4043	2807	2
4043	811	4
4043	672	4
4043	61	3
4043	2031	3
4043	2681	4
4043	2885	4
4043	2459	3
4043	1858	3
4043	2613	3
4043	1648	4
4043	238	3
4043	2501	4
4043	1144	4
4043	173	2
4044	3709	3
4044	846	4
4044	942	4
4044	1227	4
4044	1884	4
4044	3752	3
4044	3710	2
4044	2446	3
4044	652	4
4044	2528	4
4044	3289	4
4044	3004	3
4044	299	4
4044	2572	4
4044	1092	4
4045	2473	3
4045	758	4
4045	2745	4
4045	120	4
4045	1865	4
4045	3109	4
4045	3290	4
4045	535	4
4045	492	4
4045	1877	4
4045	2344	4
4045	1872	4
4045	113	3
4045	1493	4
4045	2093	3
4046	2829	3
4046	1498	3
4046	2376	3
4046	2683	3
4046	2001	4
4046	988	4
4046	1565	3
4046	898	4
4046	1650	4
4046	2518	4
4046	397	3
4046	2605	3
4046	1685	4
4046	2455	3
4046	3333	4
4047	3426	3
4047	2752	3
4047	1317	3
4047	3950	4
4047	2448	2
4047	648	3
4047	974	4
4047	382	3
4047	2009	3
4047	2316	2
4047	2549	2
4047	3157	3
4047	3298	3
4047	3902	3
4047	1992	2
4048	1829	3
4048	3147	4
4048	2292	3
4048	3427	3
4048	3308	3
4048	2896	3
4048	2597	2
4048	1821	3
4048	3116	3
4048	2002	3
4048	54	2
4048	2259	3
4048	1612	3
4048	1477	4
4048	2277	4
4049	3005	3
4049	3075	4
4049	860	3
4049	3920	3
4049	1408	4
4049	2902	2
4049	2551	3
4049	991	3
4049	2440	3
4049	3943	3
4049	938	3
4049	1096	4
4049	1193	4
4049	516	3
4049	1972	2
4050	3700	4
4050	746	4
4050	3355	3
4050	1752	3
4050	2574	2
4050	1670	4
4050	3733	4
4050	1575	3
4050	804	3
4050	2940	4
4050	1149	4
4050	1650	3
4050	2854	3
4050	1590	2
4050	528	3
4051	1214	4
4051	1447	4
4051	324	4
4051	804	3
4051	650	4
4051	2497	3
4051	592	4
4051	2035	3
4051	3189	4
4051	1381	2
4051	3807	3
4051	1640	3
4051	3811	4
4051	1659	4
4051	2226	4
4052	3020	4
4052	2426	3
4052	2964	4
4052	3189	4
4052	2606	3
4052	1914	4
4052	2995	2
4052	3616	2
4052	1173	4
4052	3061	4
4052	2783	3
4052	1377	3
4052	159	4
4052	3841	3
4052	3573	2
4053	2536	2
4053	2197	4
4053	3547	4
4053	347	3
4053	3564	2
4053	3122	3
4053	2110	3
4053	2119	2
4053	3891	3
4053	3029	3
4053	3365	4
4053	2087	4
4053	2278	3
4053	2935	4
4053	464	3
4054	3077	4
4054	1222	4
4054	1331	3
4054	1152	4
4054	3039	4
4054	3427	3
4054	1002	4
4054	1655	3
4054	2461	2
4054	2977	3
4054	393	2
4054	3206	3
4054	2975	3
4054	32	4
4054	180	4
4055	655	3
4055	3551	4
4055	1020	3
4055	2679	3
4055	578	4
4055	3450	4
4055	1347	4
4055	78	4
4055	1153	4
4055	1320	3
4055	1569	4
4055	2233	3
4055	1232	4
4055	1005	2
4055	2053	3
4056	38	2
4056	3498	4
4056	152	3
4056	165	3
4056	3820	2
4056	2960	3
4056	3512	3
4056	1666	3
4056	3297	4
4056	1208	4
4056	1527	4
4056	833	2
4056	3414	3
4056	3115	3
4056	2060	3
4057	3216	3
4057	3945	2
4057	3900	3
4057	616	3
4057	1639	4
4057	1126	2
4057	2087	4
4057	1115	4
4057	3738	4
4057	1094	4
4057	3031	2
4057	1862	2
4057	3564	2
4057	532	3
4057	3441	3
4058	3568	4
4058	2212	4
4058	2471	2
4058	1326	2
4058	866	4
4058	1278	4
4058	806	3
4058	1416	3
4058	3924	3
4058	1353	3
4058	1131	4
4058	1998	2
4058	61	3
4058	2823	3
4058	2312	4
4059	765	3
4059	1324	2
4059	3135	4
4059	3615	3
4059	425	4
4059	1248	4
4059	1395	3
4059	1022	4
4059	3295	4
4059	145	3
4059	2963	4
4059	2616	3
4059	2950	2
4059	119	3
4059	3685	4
4060	3469	4
4060	3044	4
4060	3074	4
4060	2499	4
4060	1132	4
4060	3292	4
4060	13	4
4060	1816	3
4060	193	2
4060	1874	4
4060	168	3
4060	520	3
4060	3460	3
4060	1827	4
4060	969	4
4061	1623	2
4061	1352	3
4061	3216	3
4061	1388	3
4061	1436	3
4061	3172	4
4061	1621	4
4061	2809	3
4061	1581	3
4061	1125	4
4061	2237	4
4061	1839	3
4061	712	4
4061	2573	4
4061	24	3
4062	640	3
4062	103	3
4062	2042	3
4062	2005	3
4062	2066	4
4062	597	3
4062	776	3
4062	2683	3
4062	2500	3
4062	2038	3
4062	3911	4
4062	3116	3
4062	2613	3
4062	668	4
4062	3524	3
4063	1057	4
4063	66	2
4063	602	4
4063	1010	3
4063	2273	4
4063	3368	4
4063	2002	3
4063	1902	4
4063	1898	4
4063	1664	4
4063	3001	3
4063	519	2
4063	3275	4
4063	1856	3
4063	3445	3
4064	159	3
4064	1507	4
4064	1682	4
4064	2574	3
4064	1971	2
4064	3726	4
4064	1301	4
4064	3201	4
4064	2575	4
4064	1315	4
4064	3243	3
4064	3819	4
4064	2135	3
4064	166	3
4064	1832	3
4065	1666	3
4065	2476	3
4065	1600	3
4065	679	4
4065	1335	2
4065	98	3
4065	2064	4
4065	3212	4
4065	68	4
4065	3264	3
4065	2312	4
4065	492	4
4065	3110	4
4065	3719	3
4065	1657	4
4066	2986	3
4066	2678	4
4066	378	3
4066	1840	4
4066	2683	4
4066	1528	3
4066	1215	4
4066	3457	4
4066	1692	3
4066	182	3
4066	550	3
4066	2341	4
4066	286	3
4066	338	3
4066	1444	4
4067	3556	4
4067	3078	4
4067	1616	3
4067	3300	3
4067	1767	3
4067	2644	4
4067	1890	3
4067	2208	4
4067	1321	4
4067	2497	3
4067	1834	4
4067	655	3
4067	2213	3
4067	3690	2
4067	707	3
4068	350	4
4068	897	4
4068	2956	3
4068	2296	3
4068	1801	3
4068	3044	4
4068	2142	3
4068	1960	4
4068	927	4
4068	2453	3
4068	2583	4
4068	939	4
4068	3206	3
4068	1758	4
4068	534	4
4069	608	4
4069	3607	4
4069	429	3
4069	2045	3
4069	468	3
4069	3309	4
4069	489	3
4069	3424	4
4069	2462	2
4069	3149	3
4069	1892	3
4069	1281	4
4069	930	4
4069	1047	3
4069	1859	4
4070	3358	4
4070	1008	3
4070	2786	2
4070	1975	2
4070	2482	3
4070	180	3
4070	1033	3
4070	468	3
4070	88	3
4070	1547	3
4070	3424	4
4070	792	3
4070	1222	4
4070	2305	3
4070	2177	3
4071	878	4
4071	3679	4
4071	2050	2
4071	2507	3
4071	2880	3
4071	1181	3
4071	3175	4
4071	974	4
4071	504	3
4071	2523	3
4071	3434	2
4071	2893	3
4071	1835	3
4071	2252	3
4071	3471	4
4072	796	4
4072	2384	3
4072	2945	3
4072	3025	3
4072	1054	4
4072	1797	4
4072	3179	4
4072	3845	3
4072	3144	3
4072	932	4
4072	2933	4
4072	3415	4
4072	907	4
4072	3875	3
4072	416	3
4073	3640	3
4073	298	4
4073	1574	3
4073	670	4
4073	3830	3
4073	1655	3
4073	3684	3
4073	1810	4
4073	559	3
4073	3012	4
4073	118	3
4073	1523	3
4073	3950	4
4073	344	3
4073	1640	3
4074	1238	4
4074	1340	4
4074	653	3
4074	2211	4
4074	3555	4
4074	472	3
4074	2543	4
4074	1546	4
4074	1395	3
4074	2417	3
4074	163	4
4074	1361	4
4074	955	4
4074	123	4
4074	3629	4
4075	1249	4
4075	1820	4
4075	2445	3
4075	2078	4
4075	3720	4
4075	1215	4
4075	2272	4
4075	1484	4
4075	3010	4
4075	3144	3
4075	3387	3
4075	923	4
4075	2998	4
4075	2962	3
4075	1312	4
4076	3404	3
4076	1041	4
4076	1814	4
4076	963	4
4076	1648	4
4076	2154	3
4076	1783	3
4076	2988	4
4076	2926	3
4076	936	4
4076	893	4
4076	248	3
4076	381	3
4076	3167	4
4076	421	3
4077	74	3
4077	3768	2
4077	555	4
4077	1504	4
4077	3902	3
4077	2185	4
4077	1264	4
4077	668	4
4077	3699	3
4077	3133	4
4077	3224	4
4077	2247	3
4077	1987	2
4077	3821	3
4077	1840	3
4078	358	3
4078	2269	3
4078	2759	3
4078	3912	3
4078	1278	4
4078	2694	3
4078	3619	3
4078	3504	4
4078	3474	3
4078	2293	3
4078	2801	3
4078	3550	3
4078	708	3
4078	3361	4
4078	3373	3
4079	2695	3
4079	2051	3
4079	572	4
4079	487	3
4079	1863	2
4079	3002	4
4079	3522	4
4079	2773	4
4079	593	4
4079	473	2
4079	425	4
4079	931	4
4079	2620	4
4079	2645	3
4079	3151	4
4080	3858	3
4080	3427	3
4080	1441	3
4080	180	3
4080	3777	3
4080	3606	4
4080	2592	3
4080	3564	2
4080	1474	2
4080	2852	4
4080	1118	4
4080	1537	4
4080	3778	4
4080	2760	4
4080	1704	4
4081	3264	3
4081	3030	4
4081	2696	4
4081	2617	3
4081	3795	4
4081	160	2
4081	3552	4
4081	240	3
4081	3062	4
4081	2227	4
4081	3504	4
4081	2618	4
4081	3422	4
4081	3463	2
4081	2658	3
4082	1870	3
4082	2007	3
4082	1662	3
4082	879	3
4082	2078	4
4082	2791	4
4082	2774	3
4082	1429	3
4082	254	3
4082	1842	4
4082	2288	4
4082	1619	3
4082	1663	4
4082	3880	4
4082	893	4
4083	2448	3
4083	1553	4
4083	1948	4
4083	3145	4
4083	3243	3
4083	1539	4
4083	207	4
4083	3230	4
4083	2746	4
4083	2248	4
4083	1862	2
4083	226	4
4083	3667	3
4083	2843	4
4083	800	4
4084	3386	4
4084	724	3
4084	877	4
4084	3150	4
4084	1759	4
4084	1725	4
4084	2080	4
4084	2651	3
4084	346	4
4084	2776	4
4084	132	3
4084	2664	4
4084	800	4
4084	807	4
4084	837	3
4085	3457	3
4085	3884	3
4085	1883	4
4085	2925	4
4085	3596	3
4085	709	3
4085	3172	4
4085	3761	3
4085	1234	4
4085	2978	3
4085	518	3
4085	507	4
4085	3565	3
4085	1892	4
4085	3333	4
4086	1070	3
4086	533	3
4086	828	3
4086	565	3
4086	1650	3
4086	2539	3
4086	624	3
4086	2810	4
4086	26	4
4086	2396	4
4086	2026	2
4086	767	4
4086	3855	4
4086	211	4
4086	3381	4
4087	999	3
4087	1997	4
4087	2431	3
4087	3807	3
4087	3241	4
4087	1382	2
4087	232	4
4087	3328	4
4087	1848	3
4087	1777	3
4087	1456	2
4087	835	3
4087	3387	3
4087	1342	3
4087	3618	3
4088	687	4
4088	3637	4
4088	104	4
4088	2166	4
4088	555	4
4088	999	3
4088	1787	4
4088	1941	4
4088	2847	4
4088	2802	3
4088	785	4
4088	3843	2
4088	3096	4
4088	3726	4
4088	1208	4
4089	2278	3
4089	672	3
4089	297	3
4089	2959	4
4089	3674	2
4089	1626	2
4089	3432	2
4089	2203	4
4089	1385	3
4089	1251	4
4089	240	3
4089	1432	3
4089	14	4
4089	1509	4
4089	1598	3
4090	3740	4
4090	3837	3
4090	3034	4
4090	3519	4
4090	624	4
4090	826	4
4090	200	3
4090	3312	4
4090	1249	4
4090	2390	4
4090	54	3
4090	1882	2
4090	19	3
4090	3150	4
4090	2147	3
4091	3257	3
4091	1888	3
4091	664	3
4091	1473	3
4091	2038	3
4091	1013	4
4091	1	4
4091	1113	3
4091	377	4
4091	3164	4
4091	2471	2
4091	1298	4
4091	1999	3
4091	3527	4
4091	2799	2
4092	3005	3
4092	2386	2
4092	553	4
4092	3655	4
4092	2049	4
4092	3391	2
4092	2468	3
4092	3340	3
4092	3723	4
4092	1438	3
4092	3533	4
4092	3534	3
4092	2300	4
4092	365	3
4092	3899	3
4093	3415	4
4093	2521	3
4093	2242	3
4093	2006	4
4093	1377	3
4093	3298	4
4093	2668	3
4093	1261	4
4093	2771	3
4093	2743	4
4093	1445	2
4093	917	4
4093	1224	4
4093	1674	4
4093	2446	3
4094	2404	2
4094	2044	3
4094	3436	3
4094	2246	3
4094	1303	4
4094	1003	3
4094	1772	2
4094	401	3
4094	1632	3
4094	3862	3
4094	1070	3
4094	208	2
4094	2014	3
4094	3219	3
4094	2938	4
4095	1610	4
4095	64	2
4095	1689	3
4095	3733	4
4095	848	4
4095	3697	3
4095	121	4
4095	264	4
4095	563	4
4095	729	4
4095	1489	3
4095	3910	4
4095	3038	4
4095	3531	4
4095	2209	4
4096	300	4
4096	3336	4
4096	482	4
4096	2317	3
4096	1602	2
4096	1408	4
4096	3275	4
4096	1812	3
4096	3390	2
4096	2163	3
4096	1303	4
4096	2711	4
4096	1929	4
4096	2663	3
4096	3633	4
4097	3707	3
4097	3152	4
4097	2951	4
4097	760	3
4097	3638	3
4097	3482	3
4097	3243	2
4097	2584	3
4097	1276	4
4097	852	3
4097	3524	3
4097	2210	4
4097	3353	3
4097	720	4
4097	1791	3
4098	824	4
4098	2129	4
4098	3691	3
4098	3452	3
4098	2760	4
4098	3579	3
4098	2178	4
4098	3731	4
4098	384	3
4098	391	4
4098	627	4
4098	2754	2
4098	2894	3
4098	1489	3
4098	3776	3
4099	1236	4
4099	3277	3
4099	2748	2
4099	3042	2
4099	3037	4
4099	3443	3
4099	3810	3
4099	1699	3
4099	798	2
4099	924	4
4099	2705	3
4099	911	4
4099	585	3
4099	1784	4
4099	2650	3
4100	2683	3
4100	3377	4
4100	2695	3
4100	1139	4
4100	849	2
4100	1497	2
4100	3626	3
4100	3649	3
4100	2880	3
4100	1127	4
4100	2255	3
4100	1214	4
4100	2289	4
4100	1324	2
4100	2453	3
4101	2914	3
4101	3848	3
4101	769	4
4101	3043	2
4101	1507	3
4101	3446	3
4101	2788	4
4101	215	4
4101	3220	3
4101	1851	4
4101	1820	3
4101	3129	4
4101	371	3
4101	3303	3
4101	2479	2
4102	3428	3
4102	194	4
4102	2562	4
4102	2511	4
4102	3239	3
4102	271	3
4102	1134	3
4102	454	4
4102	2852	4
4102	1328	2
4102	3909	3
4102	1972	2
4102	282	3
4102	2208	4
4102	3000	4
4103	2266	3
4103	722	4
4103	3312	4
4103	1034	4
4103	2101	4
4103	1726	3
4103	2370	4
4103	3945	2
4103	3813	4
4103	3136	4
4103	3653	4
4103	3500	3
4103	1231	4
4103	36	4
4103	3242	4
4104	3738	3
4104	3000	4
4104	2618	4
4104	2181	4
4104	2805	3
4104	1117	4
4104	2663	3
4104	710	2
4104	3593	2
4104	1046	4
4104	1417	3
4104	1060	4
4104	1328	2
4104	574	3
4104	3465	3
4105	2472	3
4105	2341	3
4105	786	3
4105	2541	3
4105	2643	2
4105	3330	4
4105	1718	3
4105	2414	3
4105	1699	4
4105	3145	3
4105	3912	3
4105	2115	4
4105	2495	4
4105	923	4
4105	516	3
4106	473	2
4106	913	4
4106	1058	3
4106	3708	3
4106	1627	3
4106	2314	3
4106	3051	3
4106	3713	4
4106	3612	4
4106	1020	3
4106	1490	2
4106	3555	4
4106	2788	4
4106	238	3
4106	2828	2
4107	1167	3
4107	1256	4
4107	3710	3
4107	1864	3
4107	3656	4
4107	3698	3
4107	485	3
4107	2989	4
4107	3416	4
4107	2246	3
4107	651	3
4107	227	3
4107	3339	4
4107	734	3
4107	1211	4
4108	317	3
4108	2528	3
4108	2204	4
4108	1909	3
4108	178	4
4108	3621	3
4108	651	3
4108	2892	2
4108	2960	3
4108	478	3
4108	1864	3
4108	2635	3
4108	3039	4
4108	3128	4
4108	1372	3
4109	3734	4
4109	3240	3
4109	1199	4
4109	1773	3
4109	3621	3
4109	3850	3
4109	3303	3
4109	2843	4
4109	2868	2
4109	2492	3
4109	586	3
4109	3254	3
4109	3322	3
4109	2128	3
4109	2207	4
4110	3566	3
4110	468	3
4110	1671	4
4110	290	4
4110	3132	4
4110	2884	3
4110	2521	3
4110	1584	4
4110	864	4
4110	455	3
4110	3000	4
4110	1663	4
4110	867	3
4110	664	3
4110	1830	3
4111	2040	3
4111	3064	2
4111	1215	4
4111	1600	3
4111	215	4
4111	2712	3
4111	1367	3
4111	1929	4
4111	728	4
4111	2685	3
4111	3204	4
4111	2417	3
4111	3166	3
4111	1831	3
4111	2851	3
4112	250	3
4112	3721	3
4112	1198	4
4112	2517	3
4112	2349	4
4112	3202	3
4112	2252	3
4112	3259	3
4112	1367	3
4112	187	3
4112	1619	3
4112	1057	4
4112	364	4
4112	265	4
4112	3121	4
4113	2146	3
4113	2416	3
4113	3755	3
4113	1270	4
4113	1474	2
4113	3610	3
4113	178	3
4113	2431	3
4113	3378	4
4113	2076	4
4113	1999	3
4113	702	4
4113	2578	3
4113	3320	4
4113	2236	3
4114	186	3
4114	430	3
4114	3325	3
4114	1230	4
4114	1608	4
4114	1990	2
4114	2016	3
4114	1064	3
4114	300	4
4114	2376	3
4114	1769	3
4114	774	4
4114	2098	3
4114	1425	4
4114	785	4
4115	3355	3
4115	2464	3
4115	2775	4
4115	122	3
4115	1814	4
4115	929	4
4115	2861	3
4115	583	4
4115	236	3
4115	603	3
4115	2213	3
4115	3118	4
4115	2507	3
4115	1590	2
4115	2259	3
4116	3277	4
4116	447	3
4116	2265	2
4116	2783	3
4116	887	4
4116	2525	2
4116	957	3
4116	1191	3
4116	1917	3
4116	1023	4
4116	2860	3
4116	2784	3
4116	398	4
4116	917	4
4116	2074	4
4117	222	4
4117	1079	4
4117	3862	3
4117	2690	4
4117	1083	4
4117	2750	4
4117	161	4
4117	334	4
4117	1955	4
4117	184	3
4117	1361	4
4117	390	4
4117	1897	4
4117	2645	4
4117	2226	4
4118	2672	3
4118	3575	3
4118	340	3
4118	2451	2
4118	725	3
4118	755	3
4118	3130	2
4118	2842	3
4118	612	2
4118	2828	2
4118	1793	2
4118	811	3
4118	2185	3
4118	103	3
4118	515	4
4119	2855	3
4119	2764	4
4119	2492	3
4119	3220	4
4119	2015	4
4119	2725	4
4119	584	4
4119	441	4
4119	1587	4
4119	929	4
4119	93	3
4119	3674	3
4119	3071	4
4119	3607	4
4119	3792	4
4120	3798	3
4120	924	4
4120	1853	2
4120	1043	3
4120	1927	4
4120	922	4
4120	2948	4
4120	1433	2
4120	1573	3
4120	1393	4
4120	758	4
4120	3275	4
4120	1150	4
4120	559	3
4120	3081	3
4121	3493	3
4121	3341	4
4121	3294	3
4121	1851	4
4121	2713	3
4121	2721	4
4121	132	3
4121	3209	4
4121	3112	4
4121	3064	3
4121	1507	4
4121	349	4
4121	1283	4
4121	1306	4
4121	3705	3
4122	1662	3
4122	2770	3
4122	638	4
4122	1537	4
4122	236	3
4122	2044	3
4122	1804	3
4122	1460	3
4122	75	3
4122	806	4
4122	2315	2
4122	2740	3
4122	1139	4
4122	2578	4
4122	3654	4
4123	1848	3
4123	2917	4
4123	3627	3
4123	1419	4
4123	1834	4
4123	1349	3
4123	1951	4
4123	3401	2
4123	3297	4
4123	2946	4
4123	9	2
4123	2043	3
4123	1171	4
4123	319	4
4123	2176	4
4124	3778	4
4124	281	4
4124	2636	3
4124	497	4
4124	3852	4
4124	404	4
4124	446	4
4124	3415	4
4124	3020	4
4124	915	4
4124	2135	3
4124	185	3
4124	474	4
4124	2223	4
4124	842	3
4125	901	4
4125	181	2
4125	3720	4
4125	2772	3
4125	338	3
